sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_03564,C1CO[Sb]2OCCO[Sb](O1)OCCO2,-9.024974,-1.2561473223913062,False,7.7688265469324245,7.7688265469324245
AQSOL_02273,CC(=O)[O-].CCN(CC)c1ccc([C+](c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1,-0.1395609,-6.619881079194406,False,-6.48032018601642,6.48032018601642
AQSOL_03168,CC(=O)O.CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccc(NCC)c(C)c2)C=C1C,-1.0232213,-6.988794377734737,False,-5.965573123385982,5.965573123385982
AQSOL_05528,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,-13.1719,-7.2212975434386575,True,5.950602252093569,5.950602252093569
AQSOL_05516,Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,0.1956,-5.542892019878818,True,-5.738492022882892,5.738492022882892
AQSOL_01266,O=C(O)CCCCCNc1nc(NCCCCCC(=O)O)nc(NCCCCCC(=O)O)n1.OCCN(CCO)CCO.OCCN(CCO)CCO.OCCN(CCO)CCO,-6.6832013,-0.945105261034088,False,5.73809605198471,5.73809605198471
AQSOL_01673,N=C(N)N.O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1.[Cl-].[H+],-7.751247,-2.0578516943360006,False,5.693395234832701,5.693395234832701
AQSOL_03277,CC(=O)[O-].CCN(CC)c1ccc([C+](c2ccccc2)c2ccc(N(CC)CC)cc2)cc1,-0.647988,-6.295256565219824,False,-5.647268543846075,5.647268543846075
AQSOL_03488,COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-8.265049,-2.935681607280122,True,5.329367373432769,5.329367373432769
AQSOL_00012,Cc1cc(C)cc(O)c1.Cc1ccc(C)c(O)c1.Cc1ccc(O)c(C)c1.Cc1ccc(O)cc1C.Cc1cccc(C)c1O.Cc1cccc(O)c1C,-1.9803098,-7.087658169852369,False,-5.10734832583534,5.10734832583534
AQSOL_01317,COCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-7.323793,-2.8877506016551573,True,4.436042332762567,4.436042332762567
AQSOL_03548,CCCCC(CC)CNS(=O)(=O)c1ccc(N=Nc2c(C)c(C#N)c(=O)n(CCCC)c2O)cc1,-8.797314,-4.421766378459724,True,4.375547311725823,4.375547311725823
AQSOL_02205,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.[Na],-0.9807589,-5.3485986170969015,False,-4.367839711686135,4.367839711686135
AQSOL_01481,B12B3B4B1C234,-4.742403,-0.791257752175846,True,3.951145278219662,3.951145278219662
AQSOL_01775,O=S(=O)([O-])c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)[O-])cccc45)c4ccccc34)cccc12.[Na+].[Na+],-1.4631186,-5.384222735378845,False,-3.921104182217224,3.921104182217224
AQSOL_01335,COc1ccccc1N/N=C1\C(=O)C=Cc2ccccc21,-8.926017,-5.0228982735436265,True,3.903118534012526,3.903118534012526
AQSOL_01685,CCN(CC)c1ccc2cc(-c3nc4cc(S(N)(=O)=O)ccc4o3)c(=O)oc2c1,-7.8310986,-3.9644175827403374,True,3.8666809737782173,3.8666809737782173
AQSOL_03881,Nc1ccc2cc3ccc(N)cc3nc2c1,0.3783,-3.485383166338983,True,-3.8636831774969727,3.8636831774969727
AQSOL_00715,CC(=O)[O-].CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1,-0.22627269,-4.080797403532557,False,-3.8545247162166163,3.8545247162166163
AQSOL_01548,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,-6.4172025,-2.5774748860740675,True,3.8397275866127,3.8397275866127
AQSOL_09444,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,-2.64,-6.412959686281191,True,-3.772959581377016,3.772959581377016
AQSOL_02395,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12.[Cl-],-1.2801898,-5.003881440968663,False,-3.723691688389928,3.723691688389928
AQSOL_00457,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,-1.0209587,-4.724833866396253,False,-3.7038752043631717,3.7038752043631717
AQSOL_02541,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OC)c2cc1C.[Cl-],-1.3909847,-5.0077979978975975,False,-3.616813343471023,3.616813343471023
AQSOL_02203,CC(=O)[O-].CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,-0.96041876,-4.536316046674887,False,-3.5758972858983675,3.5758972858983675
AQSOL_08512,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,-3.39,-6.940516810720877,False,-3.550516705816702,3.550516705816702
AQSOL_03020,CCN(CC)c1ccc([C+](c2ccccc2)c2ccc(N(CC)CC)cc2)cc1.O=S(=O)([O-])O,-2.0572884,-5.531302332942711,False,-3.474013924663292,3.474013924663292
AQSOL_03145,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],0.072909646,-3.3961990428206823,False,-3.4691086885569,3.4691086885569
AQSOL_06486,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0.4918,-2.8758724227719736,True,-3.367672432976289,3.367672432976289
AQSOL_07561,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-0.94,-4.199046706185928,True,-3.2590467085701134,3.2590467085701134
AQSOL_03731,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,-0.9482,-4.1982607056957395,True,-3.2500607182842405,3.2500607182842405
AQSOL_08084,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-8.76,-5.531805338595358,True,3.2281948902864777,3.2281948902864777
AQSOL_03624,CNC(=O)/C(C#N)=c1\[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,-7.52801,-4.339875448305161,True,3.1881344432048486,3.1881344432048486
AQSOL_00716,CCCC1C[C@@](C)(OC(C)=O)CCO1.CCCC1C[C@](C)(OC(C)=O)CCO1,-2.2047231,-5.37978224155202,False,-3.175059121816302,3.175059121816302
AQSOL_01599,CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,-6.905874,-3.775124300606964,True,3.1307494748752136,3.1307494748752136
AQSOL_01777,CC(C)CC1CC(C)(O)CCO1,2.1376817,-0.9837791526489869,True,-3.121460875289978,3.121460875289978
AQSOL_01076,C1=Cc2ccccc2C1.Cc1cccc(C)c1C.c1ccc2c(c1)CCC2,-3.5162377,-6.621777723764614,False,-3.1055399880163232,3.1055399880163232
AQSOL_03417,CCN1C(=O)C(C#N)=C(C)/C(=N/Nc2ccccc2[N+](=O)[O-])C1=O,-6.815976,-3.752657168445253,True,3.063318974438048,3.063318974438048
AQSOL_03280,CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C.F[B-](F)(F)F,-1.5071435,-4.561454149170083,False,-3.054310651703042,3.054310651703042
AQSOL_02292,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],-0.018923033,-3.048949783488144,False,-3.030026750459303,3.030026750459303
AQSOL_01277,COc1ccc(N2CCN(c3ccc(-n4cn[nH]c4=O)cc3)CC2)cc1,-6.4889092,-3.473749370207745,True,3.0151598743296084,3.0151598743296084
AQSOL_09875,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-12.95,-9.97923902028704,True,2.9707607889780974,2.9707607889780974
AQSOL_09417,CC(C)CCOC(=O)C1CN2CCC1CC2C(O)c1ccnc2ccccc12,-1.41,-4.370107288059271,True,-2.9601073214378717,2.9601073214378717
AQSOL_00778,C1CC(N2CCOCC2)CCN1,-2.9027228,0.05112259620164025,True,2.953845431742412,2.953845431742412
AQSOL_01969,CN(CCC#N)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=S(=O)([O-])[O-],-0.77417207,-3.72300525306524,False,-2.948833185423028,2.948833185423028
AQSOL_03401,CC1=NN(c2ccccc2)C(=O)C1N=Nc1ccccc1,-7.5414467,-4.597842245571906,True,2.9436044402191097,2.9436044402191097
AQSOL_08424,CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(c3)OCCO4)c(Cl)c2)CC1,-2.05,-4.944065330222013,True,-2.8940653779057293,2.8940653779057293
AQSOL_02204,CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=P([O-])(O)O,-1.0004896,-3.876295017975509,False,-2.875805425423324,2.875805425423324
AQSOL_01272,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,-6.211736,-3.3399674149751672,True,2.871768787264823,2.871768787264823
AQSOL_01996,CCOc1ccc(C)cc1N=Nc1ccc(N=Nc2cccc(S(=O)(=O)[O-])c2)c2ccccc12.[Na+],-1.8471355,-4.701451919460936,False,-2.854316375637694,2.854316375637694
