sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_03564,C1CO[Sb]2OCCO[Sb](O1)OCCO2,-9.024974,-1.5911144717295576,False,7.433859397594173,7.433859397594173
AQSOL_02273,CC(=O)[O-].CCN(CC)c1ccc([C+](c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1,-0.1395609,-6.767362593963441,False,-6.627801700785455,6.627801700785455
AQSOL_05516,Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,0.1956,-6.401874132698766,True,-6.59747413570284,6.59747413570284
AQSOL_05528,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,-13.1719,-6.574686380846737,True,6.5972134146854895,6.5972134146854895
AQSOL_01673,N=C(N)N.O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1.[Cl-].[H+],-7.751247,-1.4820895903786562,False,6.269157338790045,6.269157338790045
AQSOL_03277,CC(=O)[O-].CCN(CC)c1ccc([C+](c2ccccc2)c2ccc(N(CC)CC)cc2)cc1,-0.647988,-6.5173689626446505,False,-5.869380941270902,5.869380941270902
AQSOL_03168,CC(=O)O.CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccc(NCC)c(C)c2)C=C1C,-1.0232213,-6.58818253522251,False,-5.564961280873755,5.564961280873755
AQSOL_01266,O=C(O)CCCCCNc1nc(NCCCCCC(=O)O)nc(NCCCCCC(=O)O)n1.OCCN(CCO)CCO.OCCN(CCO)CCO.OCCN(CCO)CCO,-6.6832013,-1.3004692938024007,False,5.382732019216398,5.382732019216398
AQSOL_02205,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.[Na],-0.9807589,-6.30248063909127,False,-5.321721733680503,5.321721733680503
AQSOL_03488,COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-8.265049,-3.003468456250055,True,5.261580524462836,5.261580524462836
AQSOL_01317,COCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-7.323793,-2.3692725018485916,True,4.954520432569133,4.954520432569133
AQSOL_03881,Nc1ccc2cc3ccc(N)cc3nc2c1,0.3783,-4.288720069615692,True,-4.667020080773682,4.667020080773682
AQSOL_00012,Cc1cc(C)cc(O)c1.Cc1ccc(C)c(O)c1.Cc1ccc(O)c(C)c1.Cc1ccc(O)cc1C.Cc1cccc(C)c1O.Cc1cccc(O)c1C,-1.9803098,-6.5315347019298375,False,-4.551224857912809,4.551224857912809
AQSOL_01775,O=S(=O)([O-])c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)[O-])cccc45)c4ccccc34)cccc12.[Na+].[Na+],-1.4631186,-5.94490809347197,False,-4.4817895403103485,4.4817895403103485
