sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_03564,C1CO[Sb]2OCCO[Sb](O1)OCCO2,-9.024974,-1.0019524965650484,False,8.023021372758683,8.023021372758683
AQSOL_05528,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,-13.1719,-6.109981712263433,True,7.061918083268794,7.061918083268794
AQSOL_09875,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-12.95,-6.129968820791256,True,6.820030988473881,6.820030988473881
AQSOL_07915,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-7.34,-0.8895133533395834,True,6.450486799248307,6.450486799248307
AQSOL_03653,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.981896,-4.135092559350799,True,5.846803841100861,5.846803841100861
AQSOL_01266,O=C(O)CCCCCNc1nc(NCCCCCC(=O)O)nc(NCCCCCC(=O)O)n1.OCCN(CCO)CCO.OCCN(CCO)CCO.OCCN(CCO)CCO,-6.6832013,-1.0649974702538998,False,5.618203842764899,5.618203842764899
AQSOL_07917,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,-6.46,-0.9348487613328685,True,5.525151276814104,5.525151276814104
AQSOL_01673,N=C(N)N.O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1.[Cl-].[H+],-7.751247,-2.259175628669854,False,5.492071300498847,5.492071300498847
AQSOL_03377,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-7.602121,-2.1376643283472294,True,5.4644565479650264,5.4644565479650264
AQSOL_03532,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,-7.631732,-2.2078628312053326,True,5.423869155794179,5.423869155794179
AQSOL_04262,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0,-0.8549032558813319,True,5.145096744118668,5.145096744118668
