sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_03643,O=S(=O)([O-])c1ccc(O)cc1.[Na+],-8.36319,-0.26890173800731404,False,8.094287959258311,8.094287959258311
AQSOL_00296,[Re],-0.47550794,-7.18956876069746,False,-6.714060815875149,6.714060815875149
AQSOL_01673,N=C(N)N.O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1.[Cl-].[H+],-7.751247,-1.5880300791164246,False,6.163216850052277,6.163216850052277
AQSOL_03168,CC(=O)O.CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccc(NCC)c(C)c2)C=C1C,-1.0232213,-7.138962564086159,False,-6.1157413097374045,6.1157413097374045
AQSOL_05528,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,-13.1719,-7.1277397975231,True,6.0441599980091265,6.0441599980091265
AQSOL_01624,CCCCC(=O)OCC(CO)(CO)COCC(CO)(CO)CO,-6.8304567,-0.8648966011194781,True,5.965560132584136,5.965560132584136
AQSOL_03385,[Cr],-10.017,-4.46912151401146,False,5.547878684352797,5.547878684352797
AQSOL_03413,O=[Nb](=O)O[Nb](=O)=O,-6.9474454,-1.8143263544526822,False,5.133119038155961,5.133119038155961
AQSOL_00679,CC(O)C(=O)O.CCCCC(CC)COC(=O)Nc1ccc(C)c(NC(=O)OCCN(C)C)c1,-0.23519382,-5.246297600932066,False,-5.011103782124464,5.011103782124464
AQSOL_03626,O=C1NC(=O)C(=c2[nH]c(=C3C(=O)NC(=O)NC3=O)c3ccccc23)C(=O)N1,-7.564994,-2.5942096097608003,True,4.970784248576602,4.970784248576602
AQSOL_01918,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Cl].[Cl].[Rh].[Rh],-2.499798,-7.309017477469151,False,-4.80921941800565,4.80921941800565
AQSOL_03624,CNC(=O)/C(C#N)=c1\[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,-7.52801,-2.775070690054352,True,4.752939201455658,4.752939201455658
AQSOL_08345,c1ccc2cc3c(cc4c5c(cccc53)CC4)cc2c1,-2.97,-7.488109292743696,True,-4.518109264133466,4.518109264133466
AQSOL_00162,[Ba+2].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],-8.74486,-4.2700209710900845,False,4.474838724344486,4.474838724344486
AQSOL_02199,CCCCC1=NC(=O)C2(CCCC2)N1.CCCCC1=NC2(CCCC2)C(=O)N1.Cl.Cl,-1.019614,-5.4195280419607,False,-4.399914060713752,4.399914060713752
AQSOL_01619,CC(C)(CO)CO.CCCCCCC(=O)O,-6.670869,-2.3092287115517047,False,4.361640162044487,4.361640162044487
AQSOL_01514,O.[K].[Li].[Ti],-5.0489116,-0.6954674892440526,False,4.353444082258633,4.353444082258633
